701872.6431820214;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.763157894736842;2;False;COBYLA;0.01
704323.5569822339;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.7894736842105263;2;False;COBYLA;0.01
704551.3016903906;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.8157894736842105;2;False;COBYLA;0.01
708193.6178142654;0.6000000000000001;0.2;0.1;0.010000000000000016;0;0;0;0;0.7;0.8421052631578947;2;False;COBYLA;0.01
708444.3451874257;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.868421052631579;2;False;COBYLA;0.01
708719.976282289;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.8947368421052632;2;False;COBYLA;0.01
711795.675290478;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7;0.9210526315789473;2;False;COBYLA;0.01
713824.111643245;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7;0.9473684210526315;2;False;COBYLA;0.01
714078.0544615594;0.6;0.2;0.1;0.010000000000000009;0;0;0;0;0.7;0.9736842105263157;2;False;COBYLA;0.01
715789.7421921041;0.6000000000000002;0.2;0.1;0.010000000000000009;0;0;0;0;0.7;1.0;2;False;COBYLA;0.01
701890.7944029227;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7166666666666667;0.763157894736842;2;False;COBYLA;0.01
704369.3945782838;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7166666666666667;0.7894736842105263;2;False;COBYLA;0.01
708010.702952427;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7166666666666667;0.8157894736842105;2;False;COBYLA;0.01
708251.1764549853;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7166666666666667;0.8421052631578947;2;False;COBYLA;0.01
708518.1795123931;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7166666666666667;0.868421052631579;2;False;COBYLA;0.01
711593.3396280627;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7166666666666667;0.8947368421052632;2;False;COBYLA;0.01
711866.8537886086;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7166666666666667;0.9210526315789473;2;False;COBYLA;0.01
713905.6066109934;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7166666666666667;0.9473684210526315;2;False;COBYLA;0.01
714170.6161890642;0.6;0.2;0.1;0.010000000000000002;0;0;0;0;0.7166666666666667;0.9736842105263157;2;False;COBYLA;0.01
715892.1781432857;0.6;0.20000000000000007;0.09999999999999999;0.009999999999999995;0;0;0;0;0.7166666666666667;1.0;2;False;COBYLA;0.01
701927.5297406643;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7333333333333333;0.763157894736842;2;False;COBYLA;0.01
707833.5770580863;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;0.7894736842105263;2;False;COBYLA;0.01
708062.2829752892;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;0.8157894736842105;2;False;COBYLA;0.01
708319.560465306;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;0.8421052631578947;2;False;COBYLA;0.01
711395.0807244056;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;0.868421052631579;2;False;COBYLA;0.01
711660.6261328231;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.7333333333333333;0.8947368421052632;2;False;COBYLA;0.01
711944.6650776106;0.6;0.2;0.1;0.010000000000000009;0;0;0;0;0.7333333333333333;0.9210526315789473;2;False;COBYLA;0.01
713994.528204717;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;0.9473684210526315;2;False;COBYLA;0.01
714269.471480723;0.5999999999999999;0.19999999999999996;0.1;0.010000000000000002;0;0;0;0;0.7333333333333333;0.9736842105263157;2;False;COBYLA;0.01
718269.3874180407;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.7333333333333333;1.0;2;False;COBYLA;0.01
701979.8409445323;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.75;0.763157894736842;2;False;COBYLA;0.01
707878.4319363569;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000016;0;0;0;0;0.75;0.7894736842105263;2;False;COBYLA;0.01
708124.6250412302;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.75;0.8157894736842105;2;False;COBYLA;0.01
708397.2469163078;0.6000000000000001;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.75;0.8421052631578947;2;False;COBYLA;0.01
711458.0790226607;0.6;0.2;0.09999999999999999;0.010000000000000009;0;0;0;0;0.75;0.868421052631579;2;False;COBYLA;0.01
711734.40913337;0.6;0.2;0.1;0.010000000000000009;0;0;0;0;0.75;0.8947368421052632;2;False;COBYLA;0.01
