1.422799445791704e+17;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.5;2;False;LBFGSB;0.01
2.0855363722584336e+16;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.5263157894736842;2;False;LBFGSB;0.01
3687761322684412.0;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.5526315789473684;2;False;LBFGSB;0.01
766662854027350.4;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.5789473684210527;2;False;LBFGSB;0.01
183445102240090.72;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.6052631578947368;2;False;LBFGSB;0.01
49632705290366.51;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.631578947368421;2;False;LBFGSB;0.01
14959633333127.875;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.6578947368421053;2;False;LBFGSB;0.01
4960114879730.019;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.6842105263157895;2;False;LBFGSB;0.01
1789859928931.2847;0.3;0.5;0.15;0.05;0;0;0;0;0.7;0.7105263157894737;2;False;LBFGSB;0.01
24954.017808886714;0.5396962691370322;0.2002541602693488;0.16890509474409082;0.015018072573983228;0;0;0;0;0.7;0.7368421052631579;2;False;LBFGSB;0.01
5.8209357244138856e+16;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.5;2;False;LBFGSB;0.01
8942968674539686.0;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.5263157894736842;2;False;LBFGSB;0.01
1650114171243940.8;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.5526315789473684;2;False;LBFGSB;0.01
356592096803938.56;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.5789473684210527;2;False;LBFGSB;0.01
88395715893107.34;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.6052631578947368;2;False;LBFGSB;0.01
24704200867716.863;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.631578947368421;2;False;LBFGSB;0.01
7671354308075.809;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.6578947368421053;2;False;LBFGSB;0.01
2614505268296.193;0.3;0.5;0.15;0.05;0;0;0;0;0.7166666666666667;0.6842105263157895;2;False;LBFGSB;0.01
26870.479934693736;0.527115683496329;0.2;0.15173181438373964;0.014586121897833038;0;0;0;0;0.7166666666666667;0.7105263157894737;2;False;LBFGSB;0.01
26290.812720045895;0.5160592879569429;0.2;0.16801237096077126;0.01;0;0;0;0;0.7166666666666667;0.7368421052631579;2;False;LBFGSB;0.01
2.4827615100525504e+16;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.5;2;False;LBFGSB;0.01
3989511301201163.0;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.5263157894736842;2;False;LBFGSB;0.01
766662854027351.9;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.5526315789473684;2;False;LBFGSB;0.01
171916100632780.78;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.5789473684210527;2;False;LBFGSB;0.01
44079445242514.984;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.6052631578947368;2;False;LBFGSB;0.01
12706093439876.52;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.631578947368421;2;False;LBFGSB;0.01
4059475659930.6104;0.3;0.5;0.15;0.05;0;0;0;0;0.7333333333333333;0.6578947368421053;2;False;LBFGSB;0.01
25363.290432485246;0.5494677791715302;0.20071013919145492;0.1676409670612176;0.014972368449599956;0;0;0;0;0.7333333333333333;0.6842105263157895;2;False;LBFGSB;0.01
25031.961590557283;0.5220449455117647;0.2;0.15709340749060724;0.01;0;0;0;0;0.7333333333333333;0.7105263157894737;2;False;LBFGSB;0.01
25178.22104867666;0.5169531741535119;0.2;0.1511902899300101;0.01;0;0;0;0;0.7333333333333333;0.7368421052631579;2;False;LBFGSB;0.01
1.100926395360316e+16;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.5;2;False;LBFGSB;0.01
1846628066433500.2;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.5263157894736842;2;False;LBFGSB;0.01
368923266353916.44;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.5526315789473684;2;False;LBFGSB;0.01
85701904683994.89;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.5789473684210527;2;False;LBFGSB;0.01
22694356355447.984;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.6052631578947368;2;False;LBFGSB;0.01
6737994036593.066;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.631578947368421;2;False;LBFGSB;0.01
2212037049806.333;0.3;0.5;0.15;0.05;0;0;0;0;0.75;0.6578947368421053;2;False;LBFGSB;0.01
