-7370.609268405969;0.3191696919947505;0.8264314002036699;0.14868054460796323;0.010000000000000016;0.2247421336143559;0.13764939415524152;0.06812092405493449;0.3011402389243481;0.784309924972004;0.7259896840327658;7;1;1;1;1;1;1;1;1;1;1;1;0.1;COBYLA;False;-36.85304634202984;-7370.609268405969;91.1974337386224;-89.15618088649468;-4457.809044324734;160.9024082910011;-50.1861578465707;-2509.307892328535;47.57005785333282;-5.765641122955941;-288.28205614779705;5.779170627235842;-2.3042055120980485;-115.21027560490242;2.9248178359957526
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;1;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-6886.177758411813;0.2753631757125383;0.6752028212509276;0.14531776769757598;0.05945492192720674;0.2337627402195687;0.09576955915641908;0.09577379819613556;0.3153758136506962;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;1;0.1;AUTO;False;-34.430888792059065;-6886.177758411813;61.061362682676496;-70.34231664943782;-3517.115832471891;79.23996265119622;-57.599115337324086;-2879.955766866204;70.49027894985103;-7.3941198402476696;-369.7059920123835;8.409877594166273;-2.38800334122668;-119.400167061334;3.35442196876709
-9024.213211330323;0.31549247066745284;0.7990303945311581;0.10007058285677002;0.04014486203208972;0.015234138087523616;0.1211994508489808;0.433022977624049;0.2888471927530108;0.8402043690932709;0.5993795576748087;7;1;1;1;1;1;1;1;1;1;1;2;0.1;COBYLA;False;-45.121066056651614;-9024.213211330323;148.00919896345752;-145.50632787643644;-7275.316393821822;269.55069486425367;-13.695744551744129;-684.7872275872064;22.333951940261848;-2.034857414065078;-101.74287070325389;1.9717379005993745;-19.247334384360805;-962.3667192180403;29.59727456441003
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;2;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-7234.649195407181;0.3599820786543205;0.8199999258123406;0.14502028953847912;0.04601983283919253;0.18100017828915754;0.12999956410677385;0.13999955308568135;0.27100017515387265;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;2;0.1;AUTO;False;-36.173245977035904;-7234.649195407181;133.37565938243418;-132.16457951536103;-6608.228975768052;242.45957640841618;-7.8946375271193885;-394.7318763559694;6.8488602527600975;-1.8750294515253265;-93.75147257626632;1.6997426843231218;-2.7587374141378693;-137.93687070689347;3.5931892564394703
-43063.758538711816;0.47329812579817376;0.832728736345087;0.14728017825769926;0.03948122107635325;0.04724453064874153;0.03519310144288107;0.49453169319283496;0.18041142738798624;0.7944493370291389;0.6462765232375415;7;1;1;1;1;1;1;1;1;1;1;3;0.1;COBYLA;False;-215.3187926935591;-43063.758538711816;369.03235029824725;-468.8324569016571;-23441.622845082857;466.218758558654;-296.20939264065333;-14810.469632032668;416.390185174405;-20.130913751131523;-1006.5456875565761;42.97895472002756;-76.10240748079445;-3805.1203740397227;154.46558671254013
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;3;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-7248.0368368072905;0.36;0.8200000000000001;0.145;0.046;0.181;0.13;0.14;0.271;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;3;0.1;AUTO;False;-36.24018418403645;-7248.0368368072905;133.532524293142;-132.40686570941213;-6620.343285470606;242.71073605113727;-7.920104161070511;-396.00520805352556;6.88548778073827;-1.8750294515253265;-93.75147257626632;1.6997426843231218;-2.7587374141378693;-137.93687070689347;3.5931892564394703
-10086.572917178026;0.47412649217568636;0.7211490714886029;0.15233081144178232;0.12988438413087808;0.011115620876728531;0.010327784055221669;0.47820543242705865;0.252996064251246;0.7001038942209314;0.6268559357577818;7;1;1;1;1;1;1;1;1;1;1;4;0.1;COBYLA;False;-50.43286458589013;-10086.572917178026;136.44980680052055;-108.24796955320919;-5412.398477660459;205.4015281974658;-85.11954546855351;-4255.977273427676;152.99629439328754;-4.191801021466295;-209.59005107331478;3.910546594065219;-4.172142300331543;-208.60711501657713;6.100021804290622
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;4;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-40595.28932622366;0.4441453355505778;0.8458234087070313;0.13749311581169466;0.04088122723420992;0.14899820452080617;0.10826926523878687;0.11585285334779455;0.22215187340407838;0.7799636396473207;0.7957520628030472;7;1;1;1;1;1;1;1;1;1;1;4;0.1;AUTO;False;-202.9764466311183;-40595.28932622366;355.31647468661987;-458.6573413941631;-22932.867069708154;461.4138162142913;-261.9455672266983;-13097.278361334915;394.85905148385757;-54.56662042344368;-2728.331021172184;110.78752790448165;-36.73625748016815;-1836.8128740084076;73.46821032917909
-5404.80642061597;0.5747587402216794;0.6570041985821333;0.24339568276658025;0.1448943522055469;0.09932356459764696;0.09423378590889527;0.2947262572967812;0.3961701210108837;0.7371184840861872;0.8499596248323742;7;1;1;1;1;1;1;1;1;1;1;5;0.1;COBYLA;False;-27.024032103079847;-5404.80642061597;72.48094253728111;-77.58850879758894;-3879.4254398794474;127.65608463293412;-18.65959481511162;-932.9797407555811;31.746486040956025;-1.9500527722400847;-97.50263861200423;1.681231638455114;-9.89797202737877;-494.89860136893856;12.588477948313502
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;5;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-15743.263949892096;0.3789192391084677;0.7666593703320934;0.1385923445877364;0.04220238804744352;0.1924149473024282;0.13919507113853058;0.19229702931195589;0.26405723522883934;0.7678703742844584;0.7986331596352462;7;1;1;1;1;1;1;1;1;1;1;5;0.1;AUTO;False;-78.71631974946048;-15743.263949892096;226.95186481008452;-270.39925294461085;-13519.962647230543;389.55135476816605;-32.88291271727237;-1644.1456358636185;67.6079213793991;-2.990672616271585;-149.53363081357924;3.848937602604657;-8.592440719687085;-429.6220359843542;14.06813012012938
-1028.259906378375;0.501175018999868;0.852929155737329;0.1835669891428293;0.1836601338155061;0.09314057789685484;0.01;0.33203938434821706;0.21091161372729134;0.8499567247133447;0.6300933865803817;7;1;1;1;1;1;1;1;1;1;1;6;0.1;COBYLA;False;-5.1412995318918755;-1028.259906378375;5.80982099176085;-6.80765116834907;-340.3825584174535;3.9025081795993417;-6.102458192326541;-305.12290961632704;6.525417149813039;-6.6818720014549475;-334.0936000727474;7.283748899224615;-0.9732167654369454;-48.66083827184727;0.8400068443197463
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;6;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-23322.411747748018;0.40440679943739977;0.821970162796364;0.13972352184978037;0.053784570086030506;0.17041345962606852;0.15221383512418443;0.18215664401866996;0.2498561522082683;0.7716795858397739;0.767463820956149;7;1;1;1;1;1;1;1;1;1;1;6;0.1;AUTO;False;-116.61205873874009;-23322.411747748018;270.4748426382086;-317.85324058484304;-15892.662029242152;413.9328788027099;-117.17025376400015;-5858.512688200008;242.39938224405947;-10.837278048601792;-541.8639024300896;19.229230689374592;-20.587462557515355;-1029.3731278757678;35.377363768834634
-32690.534785328564;0.621168861033717;0.5750796086005269;0.21443659563231418;0.11001245762430883;0.12325869681816129;0.01;0.26517847571140357;0.31327609748292157;0.7000025950573011;0.8263258790682286;7;1;1;1;1;1;1;1;1;1;1;7;0.1;COBYLA;False;-163.45267392664283;-32690.534785328564;338.6791966538419;-382.0608835103345;-19103.044175516727;442.99023269134545;-265.6664371882958;-13283.32185941479;390.9303214535058;-2.685892445712164;-134.2946222856082;2.4016767670860464;-3.397482562228739;-169.87412811143693;6.398236746667421
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;7;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-23525.060129432233;0.39994712026375895;0.8333157067545863;0.14167107331135342;0.04333685864908274;0.168350078583143;0.14997356013187949;0.16663141350917265;0.2516922252058499;0.7712879726341102;0.7684940371591477;7;1;1;1;1;1;1;1;1;1;1;7;0.1;AUTO;False;-117.62530064716117;-23525.060129432233;275.5286054575126;-334.8227879289295;-16741.139396446473;422.6688073188091;-108.42768995118186;-5421.384497559093;234.22393077579576;-10.363324045078844;-518.1662022539422;18.69790767776374;-16.88740066345452;-844.370033172726;29.867488675972144
-14666.029586306076;0.32154606852179496;0.8597125944013009;0.1006492195170694;0.03777344439570777;0.013447975614507147;0.017728180850617184;0.32088898543023825;0.2672648477585942;0.7;0.5116110977803441;7;1;1;1;1;1;1;1;1;1;1;8;0.1;COBYLA;False;-73.33014793153038;-14666.029586306076;207.11700490739415;-218.7818382071836;-10939.09191035918;349.5097901380165;-67.25689783075481;-3362.8448915377403;135.89309238507667;-2.9044944023015358;-145.2247201150768;2.517436156733067;-4.377361285881547;-218.86806429407736;7.218961842612649
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;8;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-7225.44707089487;0.3599726815778922;0.8199999291621808;0.14502986763982334;0.04602941253378959;0.18100017645056782;0.12999959946070305;0.13999960270961653;0.2710001757489749;0.765;0.75;7;1;1;1;1;1;1;1;1;1;1;8;0.1;AUTO;False;-36.12723535447435;-7225.44707089487;133.2639553607347;-132.00665243763254;-6600.332621881627;242.2751341275903;-7.868522114601661;-393.42610573008307;6.782233009297748;-1.8750294515253265;-93.75147257626632;1.6997426843231218;-2.7587374141378693;-137.93687070689347;3.5931892564394703
-2768.7096861669643;0.3437535219207073;0.8203858944913085;0.18240505159191778;0.042184929961997325;0.18252250011832596;0.07253324456681988;0.1260177866797738;0.374246204621372;0.8427197269453353;0.6875790974199906;7;1;1;1;1;1;1;1;1;1;2;1;0.1;COBYLA;False;-13.843548430834822;-2768.7096861669643;25.162831594437367;-8.838554190229413;-441.92770951147065;4.644943075498071;-38.14985141130937;-1907.4925705654687;40.50001125401021;-6.59423146876147;-329.7115734380735;7.1972723645863335;-1.7915566530390157;-89.57783265195079;2.3228869978262074
-4036.3817180373726;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;7;1;1;1;1;1;1;1;1;1;2;1;0.1;LBFGSB;False;-20.181908590186865;-4036.3817180373726;32.84338191753412;-29.347310934306716;-1467.3655467153358;25.749699692379913;-43.28219719495122;-2164.109859747561;49.49058157780055;-6.276173063375606;-313.8086531687803;7.005734059602249;-1.821953168113904;-91.0976584056952;2.284853793647463
-6384.047394611873;0.27699872428190986;0.6750545199733117;0.1425186691244054;0.056131627958856734;0.23403211515192118;0.09500025285905897;0.095211623277152;0.31562984438582803;0.765;0.75;7;1;1;1;1;1;1;1;1;1;2;1;0.1;AUTO;False;-31.920236973059364;-6384.047394611873;55.427599871354964;-62.717529337126116;-3135.876466856306;69.08073230081986;-55.30348032529227;-2765.1740162646133;66.77853014263205;-7.312232949003227;-365.61164745016134;8.435879550498125;-2.347705280815835;-117.38526404079175;3.2945111342035003
-10484.045206589099;0.20652059617711843;0.9999999999999999;0.10313384396953723;0.14474336745692595;0.02552876870802447;0.0714584068217485;0.4986216719247772;0.2993342118307472;0.85;0.6478564585306505;7;1;1;1;1;1;1;1;1;1;2;2;0.1;COBYLA;False;-52.42022603294549;-10484.045206589099;100.32295804337876;-127.62930001949353;-6381.4650009746765;144.89597730021146;-71.59683527451949;-3579.841763725975;93.09953386461326;-8.428669715608935;-421.43348578044674;9.754785153951932;-2.026099122160021;-101.30495610800105;1.5126662100008565
