-4411.227692281663;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;2;1;1;1;1;2;0.1;LBFGSB;False;-21.623665158243444;-4411.227692281663;36.28736900155983;-31.078055948925748;-1584.9808533952132;28.28108957040074;-46.92807346536001;-2393.3317467333604;55.37068283215031;-6.516397501969337;-332.3362726004362;7.141662253618354;-1.9721337167186743;-100.57881955265239;2.499180437131169
-2472.814737048769;0.3011653264934184;0.7827425473397404;0.1342366376338576;0.036747903551756576;0.18945808991520754;0.09505347629767967;0.1042067254480574;0.28412048489225494;0.765;0.75;2;1;1;1;1;2;0.05;LBFGSB;False;-12.121640867886123;-2472.814737048769;20.50136274897295;-8.889029198379435;-453.3404891173511;5.486907024696786;-32.88369656454564;-1677.0685247918275;31.893328329376292;-5.26007074431665;-268.26360796014916;5.365737804606535;-1.4537669643027684;-74.14211517944119;1.6566237679742932
-1985.9137553206779;0.32507534280868033;0.8083601287575866;0.14788393460474494;0.04831639585843478;0.19205759012141585;0.11253874735449378;0.11671902597778673;0.2878786400657695;0.765;0.75;2;1;1;1;1;2;0.01;LBFGSB;False;-9.734871349611167;-1985.9137553206779;15.303872302455567;-8.292785271680946;-422.9320488557283;4.966659091400827;-25.105544040729637;-1280.3827460772116;23.447484100740134;-4.474905969899099;-228.22020446485408;4.509875080290003;-1.0662501161349895;-54.378755922884466;0.945210165037916
-4411.227692281663;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;2;1;1;1;1;3;0.1;LBFGSB;False;-21.623665158243444;-4411.227692281663;36.28736900155983;-31.078055948925748;-1584.9808533952132;28.28108957040074;-46.92807346536001;-2393.3317467333604;55.37068283215031;-6.516397501969337;-332.3362726004362;7.141662253618354;-1.9721337167186743;-100.57881955265239;2.499180437131169
-2416.1060605497933;0.30427519364723526;0.790947341310353;0.13413972633119708;0.03670425659391964;0.1921176278483482;0.09631284052743203;0.10531889108677045;0.28820664404072976;0.765;0.75;2;1;1;1;1;3;0.05;LBFGSB;False;-11.84365715955781;-2416.1060605497933;18.47548842822682;-11.147038990398155;-568.4989885103059;9.901937077965949;-29.80409884869963;-1520.0090412836812;27.571192441205632;-5.053631028962356;-257.7351824770802;5.096685666348577;-1.36985977017108;-69.86284827872508;1.5204756452695192
-2084.8443256867913;0.315435007413779;0.8061089434423223;0.1407230301291157;0.044973660232216967;0.1945177414564516;0.097387863029836;0.11127760771255421;0.2918219753452624;0.765;0.75;2;1;1;1;1;3;0.01;LBFGSB;False;-10.219825125915644;-2084.8443256867913;15.772501614540719;-8.85918110809036;-451.81823651260834;5.717326144798005;-25.914751144731028;-1321.6523083812824;24.050570883731794;-4.878681426962958;-248.81275277511082;4.9864097276841495;-1.2266868238782238;-62.56102801778941;1.2323803224860093
-4411.227692281663;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;2;1;1;1;1;4;0.1;LBFGSB;False;-21.623665158243444;-4411.227692281663;36.28736900155983;-31.078055948925748;-1584.9808533952132;28.28108957040074;-46.92807346536001;-2393.3317467333604;55.37068283215031;-6.516397501969337;-332.3362726004362;7.141662253618354;-1.9721337167186743;-100.57881955265239;2.499180437131169
-2541.9333055881343;0.2986718604097926;0.7753859893354065;0.13292710156295917;0.035773122615679255;0.18725033807064573;0.09400847102994249;0.10290989530765048;0.28077000782499034;0.765;0.75;2;1;1;1;1;4;0.05;LBFGSB;False;-12.460457380333992;-2541.9333055881343;21.44914630134853;-8.781263265475543;-447.8444265392527;5.26077724616439;-34.19678693164973;-1744.0361335141363;33.51544911250721;-5.3531936958845305;-273.01287849011106;5.469358942359169;-1.510585628326176;-77.03986704463497;1.7236978782558954
-2067.2445911281743;0.31628249600852704;0.8061752212904123;0.1406979691394541;0.045103423970416195;0.1941207832926162;0.09716818147768541;0.11160636101483218;0.2915358146178378;0.765;0.75;2;1;1;1;1;4;0.01;LBFGSB;False;-10.133551917294971;-2067.2445911281743;15.302557081490345;-9.267646895632321;-472.6499916772484;6.382823114504509;-25.261662404655468;-1288.3447826374288;23.098676306035426;-4.802775524788292;-244.9415517642029;4.8106020058251175;-1.202122844103805;-61.30826504929405;1.2019661425759445
-4411.227692281663;0.3;0.8;0.15;0.05;0.2;0.1;0.1;0.3;0.765;0.75;2;1;1;1;1;5;0.1;LBFGSB;False;-21.623665158243444;-4411.227692281663;36.28736900155983;-31.078055948925748;-1584.9808533952132;28.28108957040074;-46.92807346536001;-2393.3317467333604;55.37068283215031;-6.516397501969337;-332.3362726004362;7.141662253618354;-1.9721337167186743;-100.57881955265239;2.499180437131169
