25526.73014578281;0.30000000000000004;0.2;0.1;0.7;0.5;0.44904571743127303;1.0;0.25;0.011543862484633462;0;0;0;0;0.7;0.5
28704.115899456825;0.30000000000000004;0.2;0.1;0.7;0.5555555555555556;0.5448512078224611;0.3999756852234455;0.25;0.013685717376720792;0;0;0;0;0.7;0.5555555555555556
25179.680860885543;0.30000000000000004;0.2;0.1;0.7;0.6111111111111112;0.45086440435519415;1.0;0.25;0.014136269496486862;0;0;0;0;0.7;0.6111111111111112
25672.985963176598;0.30000000000000004;0.2;0.1;0.7;0.6666666666666666;0.4808000894068486;0.6666663581974934;0.25;0.015591506297002998;0;0;0;0;0.7;0.6666666666666666
25484.617447126657;0.30000000000000004;0.2;0.1;0.7;0.7222222222222222;0.48188357661869846;0.6665825798562018;0.25;0.017231751782636404;0;0;0;0;0.7;0.7222222222222222
31905.391781514194;0.30000000000000004;0.2;0.1;0.7;0.7777777777777778;0.37136661366781815;0.39995689230270126;0.11301811989116196;0.013495494893895926;0;0;0;0;0.7;0.7777777777777778
32141.937821138028;0.30000000000000004;0.2;0.1;0.7;0.8333333333333333;0.3699403666544854;0.39994343639669844;0.11061824127292279;0.014358703164179759;0;0;0;0;0.7;0.8333333333333333
26359.332507143652;0.30000000000000004;0.2;0.1;0.7;0.8888888888888888;0.5449815081033988;0.39993210507212984;0.25;0.021550458150473316;0;0;0;0;0.7;0.8888888888888888
24529.560056986258;0.30000000000000004;0.2;0.1;0.7;0.9444444444444444;0.4578123185663403;1.0;0.25;0.022103602824783245;0;0;0;0;0.7;0.9444444444444444
25332.933647137015;0.30000000000000004;0.2;0.1;0.7;1.0;0.43572047050219564;0.6665711552726252;0.20797692341224872;0.021235808198061222;0;0;0;0;0.7;1.0
25124.574260116737;0.30000000000000004;0.2;0.1;0.7166666666666667;0.5;0.44876757429417474;1.0;0.25;0.011608506013262014;0;0;0;0;0.7166666666666667;0.5
28307.57618865996;0.30000000000000004;0.2;0.1;0.7166666666666667;0.5555555555555556;0.5448121880056667;0.3995625773156531;0.25;0.013751369343492028;0;0;0;0;0.7166666666666667;0.5555555555555556
25733.52291548811;0.30000000000000004;0.2;0.1;0.7166666666666667;0.6111111111111112;0.4777607178548415;0.6666175110535972;0.24753247736355977;0.014480139929941722;0;0;0;0;0.7166666666666667;0.6111111111111112
31779.868611011854;0.30000000000000004;0.2;0.1;0.7166666666666667;0.6666666666666666;0.3700468688096163;0.39992294110178445;0.11348321975961359;0.011587946663542622;0;0;0;0;0.7166666666666667;0.6666666666666666
27004.094472953206;0.30000000000000004;0.2;0.1;0.7166666666666667;0.7222222222222222;0.544173793183143;0.39992322636628397;0.25;0.017653137913925972;0;0;0;0;0.7166666666666667;0.7222222222222222
25091.699722577247;0.30000000000000004;0.2;0.1;0.7166666666666667;0.7777777777777778;0.4824799847674833;0.6666049025869302;0.24963421948767348;0.018294081450857105;0;0;0;0;0.7166666666666667;0.7777777777777778
25304.191411708925;0.30000000000000004;0.2;0.1;0.7166666666666667;0.8333333333333333;0.48435635293416635;0.6666166168874011;0.24977995168449665;0.019557819498792307;0;0;0;0;0.7166666666666667;0.8333333333333333
27439.014088175158;0.30000000000000004;0.2;0.1;0.7166666666666667;0.8888888888888888;0.5523451940710558;0.3999569706936835;0.25;0.022867486323720362;0;0;0;0;0.7166666666666667;0.8888888888888888
24634.85263034113;0.30000000000000004;0.2;0.1;0.7166666666666667;0.9444444444444444;0.46396044749302934;0.9355924414644579;0.25;0.02470979666683653;0;0;0;0;0.7166666666666667;0.9444444444444444
30175.49236277139;0.30000000000000004;0.2;0.1;0.7166666666666667;1.0;0.4172495619335312;0.3999906562579974;0.145460375445024;0.019308810475094567;0;0;0;0;0.7166666666666667;1.0
28821.572269736924;0.30000000000000004;0.2;0.1;0.7333333333333333;0.5;0.546335405520829;0.3999176403950944;0.25;0.012540723350267489;0;0;0;0;0.7333333333333333;0.5
25910.150827922178;0.30000000000000004;0.2;0.1;0.7333333333333333;0.5555555555555556;0.48056752493699323;0.6666257563192994;0.25;0.013284426921832973;0;0;0;0;0.7333333333333333;0.5555555555555556
25612.626813377028;0.30000000000000004;0.2;0.1;0.7333333333333333;0.6111111111111112;0.4539995351276288;1.0;0.25;0.014599212210401597;0;0;0;0;0.7333333333333333;0.6111111111111112
28064.358311483982;0.30000000000000004;0.2;0.1;0.7333333333333333;0.6666666666666666;0.5483299671428654;0.3999183910989104;0.25;0.016601597557147192;0;0;0;0;0.7333333333333333;0.6666666666666666
