-1155.1600588587503;0.29217642229569446;0.7054641735833612;0.14487083326465255;0.08838137427295271;0.07964328747495562;0.048661397355101554;0.054272141772877196;0.39228718078147057;0.765;0.75;2;1;1;1;1;2;0.1;COBYLA;True;-5.662549308131129;-1155.1600588587503;5.32269561065646;-9.897273412615926;-504.7609440434122;5.122795464293235;-7.381678755010005;-376.46561650551024;4.713898688099986;-4.036716876403041;-205.8725606965551;4.599914106164827;-1.3345281884955398;-68.06093761327253;1.1991155306127557
-1202.045001160886;0.26960287260294397;0.8497985104871822;0.13999366068566424;0.07330164495487253;0.1516299977163359;0.10749316026238506;0.08558878351364763;0.39047631599182897;0.765;0.75;2;1;1;1;1;3;0.1;COBYLA;True;-5.892377456671009;-1202.045001160886;6.260826907406637;-10.347866884408052;-527.7412111048106;5.490447573067844;-7.7425222563827125;-394.86863507551834;7.817378945796203;-3.8762501779455523;-197.68875907522317;4.317624123390541;-1.6028705079477226;-81.74639590533386;1.074452029928023
-1325.8942032092752;0.3378148741462673;0.6692029523567177;0.18655317585865436;0.09343506692794408;0.025443662397816525;0.10666669048706562;0.08924454757759794;0.39233481027723344;0.765;0.75;2;1;1;1;1;4;0.1;COBYLA;True;-6.499481388280761;-1325.8942032092752;6.269704740122243;-11.128667759925916;-567.5620557562218;5.87681752685326;-8.523302833192734;-434.6884444928294;8.031142194168945;-2.8366586366645734;-144.66959046989325;2.4097686468262354;-3.5092963233398216;-178.9741124903309;2.123883014307575
-1327.828846958806;0.34244069176915115;0.6646592815952709;0.18849040337686557;0.09532206811236757;0.010192531647109666;0.09878555147877241;0.08520288893448978;0.3994400326736816;0.765;0.75;2;1;1;1;1;5;0.1;COBYLA;True;-6.508964936072578;-1327.828846958806;6.1270504405788175;-11.45917754946578;-584.4180550227547;6.255694626696015;-8.291399747611297;-422.86138712817615;7.157564592230324;-2.696786363076123;-137.53610451688226;2.0639405688632513;-3.5884960841371183;-183.01330029099304;2.189787436406876
-1377.382473934352;0.2727942301517542;0.8842275697939717;0.11568633076017393;0.10612944065861298;0.19036518079401074;0.08834780254509238;0.1292235282776364;0.32977083871651075;0.765;0.75;2;1;1;1;2;2;0.1;COBYLA;True;-6.751874872227216;-1377.382473934352;5.0778387597568555;-9.749006666672539;-497.1993400002995;4.251614667244245;-10.132453766930317;-516.7551421134461;4.667490095331555;-3.9011592935163923;-198.95912396933602;4.340934777842529;-3.2248797617896137;-164.4688678512703;1.858761305220875
-1582.4196270593723;0.31412175388064467;0.8732941021290284;0.13426311281602304;0.13317731596944896;0.18691009236673367;0.07752423239957257;0.08526445024460824;0.34962454105559293;0.765;0.75;2;1;1;1;2;3;0.1;COBYLA;True;-7.756958956173394;-1582.4196270593723;6.974741285630944;-11.207801445486876;-571.5978737198307;5.016203461362046;-13.910761438244993;-709.4488333504946;7.082811073911686;-3.995547706283048;-203.77293302043543;4.425648802479722;-1.913725234678658;-97.59998696861156;1.2664884600049473
-1109.4139027517833;0.21851387767636546;0.8844946525787095;0.10000001598414732;0.05935513840399967;0.203891597403193;0.060815057696899814;0.13080494848766647;0.31600688575019525;0.765;0.75;2;1;1;1;2;4;0.1;COBYLA;True;-5.438303444861683;-1109.4139027517833;6.063359970603763;-7.843163685624911;-400.00134796687047;3.7093873960466577;-7.37487040711587;-376.11839076290937;8.461346175702257;-5.194841812395884;-264.9369324321901;5.8791400504031355;-1.3403378743100658;-68.35723158981335;0.8676837444584976
-1086.475759116082;0.22383234415615821;0.8852061019919532;0.1;0.06457605368475187;0.1611143520919805;0.04131873585440444;0.12008608265245908;0.31011636483117416;0.765;0.75;2;1;1;1;2;5;0.1;COBYLA;True;-5.325861564294519;-1086.475759116082;5.339537688164674;-8.334785490470026;-425.0740600139713;4.154166684176177;-6.47827311259082;-330.3919287421318;5.696364690841625;-5.242163370422047;-267.35033189152443;6.042330713332101;-1.2482242836951833;-63.65943846845435;0.9007841934180029
-1532.2967668990123;0.3117833311524508;0.7374262408512972;0.17958466867556774;0.07371153976909321;0.22463658245832527;0.036053171775405915;0.03505561425765279;0.39716838207597815;0.765;0.75;2;1;1;2;1;2;0.1;COBYLA;True;-7.511258661269668;-1532.2967668990123;8.860526062543917;-11.806072643764688;-602.1097048319991;6.719492488888504;-9.537004849643363;-486.3872473318115;12.319875479560636;-6.137452598039487;-313.0100825000138;7.405449415142326;-2.56450455363113;-130.78973223518764;3.6547643118247173
-1743.8840018120834;0.3782225011475543;0.8197513071631632;0.23360014829128545;0.09631730347336867;0.010499171677490468;0.10972511819486076;0.13598887379584418;0.4;0.765;0.75;2;1;1;2;1;3;0.1;COBYLA;True;-8.548450989274919;-1743.8840018120834;8.770303217162862;-13.989720583700407;-713.4757497687208;7.517173267206811;-10.699987052556011;-545.6993396803566;12.585082728741186;-3.140030377513868;-160.14154925320727;3.021773250676766;-6.364065943329383;-324.5673631097985;3.9230709289336367
